median_income,total_rooms,housing_median_age,total_bedrooms,median_house_value
-0.6006775431350517,0.01303993204435479,1.776306583184966,0.08573974264463304,-0.8417191635598243
-1.2557640131298287,-0.6504937673726315,1.617473122224715,-0.6072131423465205,-0.9500045862041517
-1.4605246048200464,-0.38370745926221567,1.5380563917445895,-0.2512441945770923,-0.8867658993798646
-1.2956736373265847,-0.5150413708019916,1.8557233136650915,-0.3509154999525322,-0.8919635996667923
-0.2059513523658151,-0.5338033581648167,1.8557233136650915,-0.4933030790603034,-0.1339656411565007
-0.6746525061910446,-0.09358306931023681,1.8557233136650915,0.42035055354789547,-0.26737328185431203
-0.9336965049351615,-0.4445695158294289,1.8557233136650915,-0.2820948367171094,-0.44582765837216354
-1.36154031261701,-0.7781668033294172,1.776306583184966,-0.5383924791110977,-0.49260696095451295
-1.498538785123553,-0.880213710205271,1.617473122224715,-0.7970632478235488,-0.7628873758747541
0.04903850249551797,-0.7717602710591842,1.8557233136650915,-0.7970632478235488,-0.15648900906652077
-0.452095802391983,-0.5461588132574089,1.8557233136650915,-0.5383924791110977,-0.19460547783732401
-0.6288459454375116,-0.448688000860293,1.8557233136650915,-0.2797217103986465,-0.21279742884157102
-0.9715000803616404,-0.6916786176812721,1.6968898527048406,-0.5122880896080063,-0.5575782145411093
-1.1248204308378331,-0.7456765325303786,1.1409727393439617,-0.5360193527926348,-0.6008923835988403
-1.5377112922507121,-0.9209409510660378,0.9027225479035852,-0.8136751320527887,-0.16775069302153084
-1.1036546406965455,-0.7735907088506794,0.9027225479035852,-0.38651239472947496,-0.817463228887495
-1.552874843396709,-0.7964711812443686,-0.6061953312187999,-0.20140854188937235,-0.3028909004816514
-1.2460761887865528,-0.35167479791105083,1.1409727393439617,-0.1942891629339838,-0.9794582211634087
-1.4533640390011031,0.26747078506217853,0.9821392783837107,0.7478419854957694,-0.9474057360606879
-1.3813898222768741,-0.46058584650501133,1.8557233136650915,-0.1942891629339838,-0.8893647495233284
-1.190634454909001,-0.6710861925269519,1.8557233136650915,-0.7187500793142746,-1.0340340741761498
-1.2951471251340156,-0.7740483182985531,1.8557233136650915,-0.6997650687665717,-1.0721505429469531
-1.2454443741554695,-0.6399687500715345,1.8557233136650915,-0.5929743844357434,-1.0340340741761498
-1.6079480187394624,-0.5251087786552149,1.8557233136650915,-0.48143744746798917,-1.0530923085615513
-1.397395792930982,-0.5717849423383408,1.8557233136650915,-0.46719868955721205,-1.0964064776192823
-0.6890262890481876,-1.134186953775221,-2.115113210341185,-1.1743903324591427,-1.27226200399367
-0.2518105643386049,-0.6935090554727672,1.8557233136650915,-0.7757051109573831,-1.1362555131523948
1.1831457652898831,-1.144711971076318,1.617473122224715,-1.2076141009176227,-1.142319496820477
-1.5637736457828946,-0.8587060661552032,1.6968898527048406,-0.8255407636451031,-1.0461620415123145
-1.4111377611570421,-0.6463752823417676,1.8557233136650915,-0.7140038266773489,-1.1327903796277763
-0.6725464574207672,-0.8275886236997859,1.5380563917445895,-0.8445257741928058,-1.1553137475377964
-1.423932007436477,-0.7443037041867573,1.8557233136650915,-0.7804513635943088,-1.1128658618612202
-1.614055560173267,-0.5406674998829235,1.5380563917445895,-0.4363480474171949,-1.060888858991943
-0.6643328672166854,-0.7365243435729029,1.8557233136650915,-0.6973919424481089,-1.0877436438077361
-1.0633238067457338,-0.9447366423554745,1.8557233136650915,-1.0177639954405941,-1.0556911587050153
-1.5221265313506596,0.07527481695518938,1.3792229307843384,0.25185858493703284,-0.6727939042346737
-1.1052868284935105,-0.8550451905722128,-0.20911167881817222,-0.9157195637466915,-1.0773482432338808
-1.6545969990011062,-0.778624412777291,1.3792229307843384,-0.5716162475695776,-0.9673302538272441
-1.116817445510779,-0.8202668725338054,1.617473122224715,-0.7923169951866231,-1.142319496820477
-1.775010337441715,-1.2009979331647933,1.3792229307843384,-1.2669422588791939,-1.2072907504070736
-0.7308840083574504,-0.8243853575646694,-0.6856120616989254,-0.8943614268805258,-0.6008923835988403
-1.5516638653537995,-0.6404263595194083,-0.923862253139302,-0.18005040502320666,-0.25437903113699273
-0.7501543546054883,0.12698468456492693,0.585055625983083,0.05726222682307878,-0.9075567005275754
-1.4532060853433326,-0.6541546429556219,-0.765028792179051,-0.6997650687665717,-0.8538471308959891
-1.615635096750975,-0.4079607599995262,-0.44736187025854884,-0.38888552104793783,-0.817463228887495
-0.9791871583731526,-0.8934843841936108,0.7438890869433341,-0.858764532103583,-0.6546019532304267
-1.2484454936531149,-0.7836581167039026,-0.923862253139302,-0.5906012581172805,-0.38432153831018556
-1.423932007436477,-1.1103912624857841,1.8557233136650915,-1.1435396903191255,-0.817463228887495
-1.2374940400476726,-1.0509020342621924,1.8557233136650915,-1.0462415112621486,-0.817463228887495
-1.613055187007385,-1.0298519996599982,1.8557233136650915,-0.8872420479251373,-0.6008923835988403
-1.0858585285877018,-0.7726754899549318,0.5056388955029576,-0.8397795215558802,-0.7628873758747541
-0.7702144691423802,-0.852757143332844,1.8557233136650915,-0.9370777006128572,-0.9413417523926055
-1.5238113703668814,-0.8037929324103491,0.9027225479035852,-0.20615479452629806,-0.7628873758747541
-1.6380645161544292,-0.806080979649718,-1.4797793665001806,-0.4505868053279721,-0.38432153831018556
-1.5263386288912144,-1.1584402545125314,-1.4797793665001806,-1.1767634587776055,-0.6008923835988403
-1.3835485222664081,-1.0925444940187066,1.8557233136650915,-1.0913309113129428,2.539393535920465
-0.9358025537054389,-0.7516254553527377,-1.0032789836194276,-0.34616924731560644,-0.38432153831018556
-1.581833013988023,-1.1081032152464152,1.8557233136650915,-1.069972774446777,-0.6008923835988403
-1.6433296380801223,-1.1625587395433956,1.8557233136650915,-1.202867848280697,-0.38432153831018556
-0.6506435502098824,-0.7237112790324369,-0.1296949483380467,-0.4529599316464349,-0.16775069302153084
-1.0653772042967544,-0.4216890434357397,0.8233058174234597,0.2020229322493129,-0.2396522136573642
-0.9801348803197776,1.2321115011801145,0.585055625983083,4.601799126679445,-0.6658636371854367
-0.5458149726693263,0.8966837758886311,0.18797197358245543,1.8821963657210137,-0.19980317812425172
-0.9819250217745131,-1.0531900815015611,0.029138512622204363,-1.02251024807752,-0.7091778062431677
-1.3966586758613853,0.4784287405319928,-0.5267786007386743,1.7374356602947796,-0.3193502847235891
-0.6638063550241161,0.4560058775861774,0.6644723564632086,1.2984072913791516,-0.11923882367687216
-0.7265666083783817,0.9241403427610582,0.029138512622204363,2.0791658501534305,0.4412465239301663
-0.34405550047675393,1.4503912078159094,-0.05027821785792117,2.5276867243429106,0.5763867313902868
-0.39286318072793197,-0.8156907780550675,0.8233058174234597,-0.7021381950850346,0.26539099755577866
-0.6800755817745088,-0.22034088637127489,1.8557233136650915,0.38712678508941556,1.239959801354725
-0.5426032482946533,1.4801358219277054,0.426222165022832,3.265729009384858,1.1160812778496145
0.5578072341752744,-0.5159565896977392,1.8557233136650915,-0.7424813424989032,0.9229000838521344
-0.31509732988544,-0.279372505146993,1.8557233136650915,-0.13258787865394958,0.5339388457137105
-0.369643993035624,-0.40201183717716704,1.8557233136650915,-0.18479665766013237,0.4551070580286402
0.015183768513309067,0.3864492415093623,1.8557233136650915,0.5057831010125583,0.5963112491568431
0.018500795326495918,0.32055348101553743,-0.05027821785792117,0.7525882381326952,0.15710557491145127
0.6426283483981957,-0.5548533927670107,1.8557233136650915,-0.5906012581172805,0.4819618428444334
-0.6466947087656124,0.5365451404119633,0.267388704062581,1.3292579335191688,0.10079715513640106
-0.44640947071223425,0.6051865575930309,-0.20911167881817222,1.5618243127285285,0.416990589257837
-0.3805427954218093,-0.1192091983911687,1.8557233136650915,0.050142847867690216,0.1493090244810597
-0.21005814746785598,-0.46836520711886565,0.5056388955029576,-0.2607366998509437,0.31390286690043734
-0.3834386124809407,-0.6212067627087094,1.8557233136650915,-0.5953475107542061,0.21428027806765612
-0.7622641350345832,1.091625400682863,-0.05027821785792117,2.87653629315695,0.10079715513640106
-0.41144906112562973,0.7108943400518749,1.8557233136650915,1.3458698177484087,0.23593736259652162
1.0469370610721944,-0.055601485136712765,1.6968898527048406,-0.32955736308636646,1.0459123239760904
0.7453508771684747,0.2464207504599845,1.4586396612644639,-0.19903541557090948,1.2191690002070141
1.0976928364358791,-0.02768730881641196,0.9821392783837107,-0.3129454788571265,1.3794314257206186
0.5755506950648611,-1.053647690949435,0.6644723564632086,-1.1482859429560512,1.110017294181532
1.3016636598372426,0.07481720750731559,1.8557233136650915,-0.30107984726481224,1.444402679307215
0.6876977920821312,0.4084144950073039,1.8557233136650915,0.08573974264463304,1.5821417369107995
1.771312535609097,-0.011213368692955746,1.8557233136650915,-0.41024365791410355,1.5960022710092734
0.8349632523437766,1.2128919043694157,-0.05027821785792117,1.210601617596026,1.1299418119480884
1.9106276617629452,0.13659448297027638,1.6968898527048406,-0.15394601552011525,0.7652365084819938
1.1310737094447754,0.36036550298055664,1.2203894698240874,0.14032164796927868,0.7401142904285098
1.9392699250387175,1.0774395077987757,0.9027225479035852,0.32305237449091845,1.7727240807648157
1.1559250849340486,-0.19471475729034302,0.10855524310232989,-0.45533305796489776,0.9064406996101967
1.6762244336310737,0.1837282561012761,0.426222165022832,-0.11360286810624673,1.031185506496462
4.07022272202462,-0.46653476932737054,-0.8444455226591765,-0.7780782372758459,1.6089965217265927
1.9044148178906268,0.10456182161911153,0.5056388955029576,-0.18479665766013237,0.9740108033402569
1.5934567169591725,1.1113026069414356,0.426222165022832,0.5935887747956838,1.0952904767019036
2.2817661063050756,-0.5996991186586416,-0.05027821785792117,-0.8397795215558802,1.1117498609438414
2.3850151472679233,-0.47934783386783647,-0.20911167881817222,-0.7472275951358288,1.2503552019285804
1.5703954829246354,-0.3869107253973322,0.029138512622204363,-0.6333175318496118,1.403687360392948
2.3407881230920986,-0.3667759096908857,0.267388704062581,-0.6499294160788518,1.3776988589583095
1.656585528848237,-0.6440872351023986,0.6644723564632086,-0.8468989005112687,1.3846291260075463
1.2947136988953272,0.5186983719448858,0.8233058174234597,-0.009185310093881143,1.3508440741425163
1.3116673914960602,-1.072867287760134,0.10855524310232989,-1.186255964051457,2.3947155484338323
1.6762770848503303,-0.11966680783904249,1.8557233136650915,-0.48618370010491485,1.0788310924599658
1.5342240952951216,0.14986515695861613,1.2998062003042128,-0.24175168930324087,1.010394705348751
-0.5150666606232766,0.08991831928715045,1.6968898527048406,0.1593066585169815,0.0852040542756179
-0.4159244147624692,-0.17503755103177032,0.7438890869433341,-0.006812183775418288,0.22727452878497542
0.720815408994743,-0.5708697234425932,1.8557233136650915,-0.7733319846389203,0.7756319090558492
1.3955407837723566,-0.3045410247800511,1.8557233136650915,-0.48143744746798917,0.5789855815337507
-0.3200991957148488,-0.20752782183080895,1.8557233136650915,-0.1729310260678181,0.180495226202626
-0.44298714146053353,-0.16039404869980922,1.8557233136650915,-0.17530415238628094,-0.06293040390182193
0.35362580589688286,0.03866606112528668,1.8557233136650915,0.007426574135358838,0.2853155153223349
0.1057438656352362,-0.28028772404274055,1.8557233136650915,-0.47194494219413774,0.5477993798121844
0.7791003087121695,0.14071296800114044,1.8557233136650915,-0.004439057456955434,0.8250100617816625
-0.3742773003302342,-0.2761692390118765,1.8557233136650915,-0.12309537338009816,0.5426016795252567
0.4736705858026935,-0.5507349077361468,1.8557233136650915,-0.7329888372250517,0.9341617678071444
2.256230264965462,0.13293360738728613,1.8557233136650915,-0.3224379841309779,1.5873394371977272
2.6368459289738406,-0.1471233747114695,1.8557233136650915,-0.5834818791618919,1.7623286801909601
1.573185997545253,-0.06932976857292628,1.8557233136650915,-0.5336462264741719,1.2607506025024358
1.1367600411245242,-0.524651169207341,1.8557233136650915,-0.711630700358886,0.6968001213707788
1.9148397593034998,0.08122373977754856,1.8557233136650915,-0.41024365791410355,1.228698117399715
-0.5915162309843451,-0.24871267213944948,1.8557233136650915,0.028784711001524528,0.31996685056851965
-0.8828354271329629,-0.8001320568273589,1.8557233136650915,-0.8777495426512858,0.040157318455577726
-0.4508321731298167,-0.25145832882669217,1.8557233136650915,-0.06614034173698964,0.09993087175524643
-0.10328147481479323,-0.056516704032460334,1.8557233136650915,-0.08512535228469248,0.5460668130498751
-0.3402119614709976,0.27250448898879015,1.3792229307843384,0.705125711763438,0.10339600527986491
-0.49316375341239194,0.6788616787007101,1.0615560088638363,1.2509447650098946,0.15710557491145127
-0.909950805050284,-0.12470051176565411,1.1409727393439617,0.6030812800695353,0.373676420200106
-1.1894234768660916,-0.533345748716943,0.9821392783837107,-0.16343852079396667,-0.3072223173874245
-1.3048349494772915,-0.0771091291867806,0.029138512622204363,0.7739463749988608,-0.11317484000878983
-0.8181270786661906,-0.45967062760926375,-0.1296949483380467,-0.10885661546932103,-0.7091778062431677
-1.1024963138728932,-0.3891987726367011,1.2998062003042128,-0.02817032064158398,-0.9474057360606879
-0.6451678234071613,-0.9186529038266689,1.6968898527048406,-0.8302870162820287,-0.7091778062431677
-0.8898906905133921,-0.5937501958362824,1.8557233136650915,-0.3485423736340693,-0.5896306996438303
-0.8639336394197233,-0.43862059300706974,0.585055625983083,0.16167978483544437,-0.7810793268790011
-1.1692580598906854,-0.13385270072312977,1.1409727393439617,0.2589779638924214,-0.4770138600937298
-0.8431890590324914,-0.7507102364569902,1.8557233136650915,-0.7353619635435146,-0.6918521386200753
-0.9028955416698549,-0.4784326149720889,1.8557233136650915,-0.3912586473664007,-0.6779916045216013
-0.9142155538100958,-0.4807206622114578,1.8557233136650915,-0.33193048940482933,-0.5740375987830472
-0.6539079258038124,-0.2702203161895173,1.4586396612644639,0.118963511103113,-0.20933229531695255
-0.7833772739566138,-0.6610187846737287,1.8557233136650915,-0.5906012581172805,-0.5194617457703061
-0.48131722907958174,-0.38141941202284674,1.8557233136650915,-0.2797217103986465,-0.7282360406285693
-0.7094023109006211,0.09220636652651937,1.617473122224715,0.5010368483756326,-0.3254142683916715
-1.0180964094040272,-0.8481810488541062,1.8557233136650915,-0.8397795215558802,-0.6953172721446937
-1.0363663824861833,-0.4788902244199627,1.776306583184966,-0.2939604683094237,-0.6840555881896837
-0.8535613492261074,-0.4075031505516524,1.6968898527048406,-0.13733413129087527,-0.7221720569604869
-0.7783227569079482,-0.6335622178013016,1.8557233136650915,-0.5668699949326519,-0.8226609291744228
-0.8842570100529001,1.5222358911320935,1.1409727393439617,1.9130470078610309,-0.8148643787440312
-0.4925319387813086,-0.39057160098032245,1.8557233136650915,-0.3390498683602179,-0.8573122644206075
-1.0455276946368899,-0.7493374081133689,0.10855524310232989,-0.6499294160788518,-0.6008923835988403
-0.8989467002255846,-0.5342609676126905,0.8233058174234597,-0.25361732089555517,-0.8781030655683184
-0.9193753732972753,-0.5786490840564475,1.4586396612644639,-0.3390498683602179,-0.9647314036837803
-0.2612351325855961,-0.8980604786723485,1.8557233136650915,-0.8492720268297316,-0.7862770271659287
-0.8513499980173161,-0.4624162842965065,1.1409727393439617,-0.38413926841101215,-0.820062079030959
-0.9325381781115089,-1.1264075931613666,1.776306583184966,-1.1743903324591427,-1.142319496820477
-1.1957942743961805,-0.9955312910694645,0.8233058174234597,-0.9703014690713372,-0.817463228887495
-0.1296070844432603,-0.7937255245571259,1.8557233136650915,-0.7140038266773489,-0.7091778062431677
-1.1468812917064886,-0.12058202673479006,-0.6856120616989254,0.5722306379295182,-0.7958061443586296
-1.1709955501261644,-1.0275639524206293,1.8557233136650915,-0.9726745953898001,-0.9690628205895534
-0.6745472037525307,-0.6861873043067868,1.8557233136650915,-0.5621237422957263,-0.9569348532533887
-0.6850774476039176,-0.8545875811243391,1.8557233136650915,-0.7875707425496974,-1.1683079982551157
-0.6466947087656124,-0.9904975871428529,1.8557233136650915,-0.9299583216574686,-1.1743719819231981
-0.44514584145006775,-0.8120299024720772,1.8557233136650915,-0.7662126056835317,-1.0920750607135092
-1.2544477326484054,-0.32787910662161407,1.6968898527048406,-0.01867781536773256,-0.6762590377592922
-1.0200445045165338,-0.5566838305585059,1.1409727393439617,-0.15631914183857812,-0.817463228887495
-1.2566590838571967,-0.7552863309357281,1.8557233136650915,-0.6641681739896289,-0.7576896755878263
-1.195320413422868,-0.1356831385146249,1.2203894698240874,0.6813944485788095,-0.7689513595428363
-0.9654451901470928,-0.4303836229453416,1.5380563917445895,-0.336676742041755,-0.7308348907720331
-0.8309213249456255,-0.668798145287583,1.617473122224715,-0.7614663530466059,-0.8711727985190815
-0.9065284757985833,-0.13431031017100356,0.6644723564632086,0.08573974264463304,-0.6442065526565712
-1.1853693329833077,-0.9273474833362707,0.10855524310232989,-0.9323314479759315,-0.729102324009724
-1.3389529395557849,-0.7809124600166599,0.9027225479035852,-0.8041826267789374,-0.8105329618382581
-0.18720751831034643,-0.5260239975509624,1.2203894698240874,-0.531273100155709,-0.8434517303221336
0.017711027037641873,0.36036550298055664,1.8557233136650915,0.36102239558632415,-0.36526330392478396
-0.41165966600265747,-0.8577908472594556,1.8557233136650915,-0.8255407636451031,-0.7091778062431677
-0.6670707306180459,-0.12378529286990654,1.3792229307843384,0.08811286896309589,-0.7117766563866316
-0.7219333010837715,-0.37089439472174973,1.617473122224715,-0.2085279208447609,-0.6078226506480773
-0.5656118311099335,0.18876196002788773,0.7438890869433341,0.4108580482740441,-0.5645084815903463
-0.5470786019314926,-0.45600975202627353,0.029138512622204363,-0.38413926841101215,-0.49260696095451295
-0.48063276322924153,-0.5003978684700305,1.4586396612644639,-0.547884984384949,-0.5896306996438303
-0.5447619482841876,-0.12470051176565411,0.426222165022832,0.04539659523076451,-0.5861655661192118
-0.5244912288702678,-0.4079607599995262,0.5056388955029576,-0.3058260999017379,-0.5463165305860993
-0.42276907326587065,-0.28989752244809003,0.8233058174234597,-0.08987160492161819,-0.4362985411794627
-0.41882023182160066,-0.28303338072998324,0.8233058174234597,-0.21564729980014946,-0.48394412714296675
0.5711279926472786,0.1869315222363926,1.1409727393439617,-0.09224473124008105,0.5729215978656684
0.47435505165303343,-0.4985674306785354,1.8557233136650915,-0.581108752843429,0.08866918780023639
-0.2027396279911421,0.40383840052856607,1.8557233136650915,0.4108580482740441,-0.1712158265461493
0.6566862239397971,-0.25923768944054654,0.9821392783837107,-0.4363480474171949,0.28358294856002564
0.11927522898426812,-0.6019871658980105,1.5380563917445895,-0.6523025423973147,0.19782089382571838
0.4595600590418348,-0.4312988418410892,1.5380563917445895,-0.661795047671166,0.43691510702439323
0.21141486268390358,-0.31964213655988594,1.3792229307843384,-0.46719868955721205,0.3468216353843128
-0.46689079500318165,-0.7635233009974561,1.6968898527048406,-0.8136751320527887,-0.23358822998928186
0.1593954580580521,-0.721423231793068,0.9027225479035852,-0.6689144266265546,-0.32281541824820764
-0.011826306965498194,-0.27250836342888624,1.3792229307843384,-0.31531860517558935,-0.030877918799101033
0.073837226765534,-0.37684331754410894,1.8557233136650915,-0.6333175318496118,0.48975839327482495
0.41338493975350343,0.037293232781665325,1.2998062003042128,-0.20615479452629806,0.21601284482996538
-0.4956910119367247,0.23223485757589718,-0.05027821785792117,0.5295143641971868,-0.5749038821642017
-0.8253402957043906,-0.38187702147072056,0.5056388955029576,-0.1871697839785952,-0.7005149724316215
-0.634163718582462,-0.8028777135146016,1.617473122224715,-0.8136751320527887,-0.7351663076778062
-0.6592783501680196,-0.46470433153587537,1.2203894698240874,-0.2037816682078352,-0.6251483182711697
-0.7657917667247978,-0.23864526428622623,1.2998062003042128,-0.011558436412343998,-0.5844329993569025
-0.5751417017954387,-0.2816605523863619,1.2998062003042128,-0.02342406800465827,-0.7923410108340111
-0.598097633391462,-0.18190169274987705,1.3792229307843384,-0.07088659437391535,-0.6026249503611495
-1.065640460393039,-0.5306000920297003,1.8557233136650915,-0.564496868614189,-0.6052238005046134
-0.6385864210000445,-0.7232536695845632,1.8557233136650915,-0.7448544688173659,-0.5567119311599548
-0.4304561512773831,-0.795555962348621,1.617473122224715,-0.6973919424481089,-0.6008923835988403
-0.7795337349508576,0.15169559475011124,1.2203894698240874,0.4084849219555812,-0.824393495936732
-1.1332446259189426,-0.4276379662580989,1.1409727393439617,-0.18479665766013237,-0.6935847053823845
-0.6561192770126036,-0.8033353229624753,1.4586396612644639,-0.6878994371742575,-0.8278586294613505
-0.5631898750241146,-0.9804301792896296,0.9027225479035852,-1.00589836384828,-0.7975387111209388
-1.1286113186243325,-0.3937748671154389,1.6968898527048406,-0.15394601552011525,-0.9058241337652662
-0.9430157707436388,-0.43862059300706974,1.2203894698240874,-0.05664783646313823,-0.649404252943499
-0.7277249352020344,-0.4573825803698949,1.776306583184966,-0.1776772787047438,-0.7602885257312902
-1.1143954894249601,-0.5566838305585059,1.8557233136650915,-0.531273100155709,-1.0938076274758184
0.11543168997851198,-0.9360420628458727,1.8557233136650915,-0.8658839110589716,-1.0938076274758184
-0.6290038990952825,-0.86557020787331,1.8557233136650915,-0.9133464374282286,-1.0227723902211396
-0.756788408231862,-0.16680058097004222,1.617473122224715,-0.0946178575585439,-0.9049578503841116
-0.8109665128472474,-0.6417991878630297,1.3792229307843384,-0.38651239472947496,-0.9370103354868324
-0.8480856224233861,-0.7411004380516407,1.1409727393439617,-0.49804933169722915,-0.9257486515318224
-1.0884384383312915,-0.7799972411209124,1.0615560088638363,-0.6736606792634804,-0.992452471880728
-0.8502969736321774,0.0240225587933256,0.8233058174234597,0.14032164796927868,-0.9707953873518625
-0.9555994121460462,-0.4985674306785354,0.9821392783837107,-0.2915873419909608,-0.90842298390873
-0.17446592325016833,-0.15398751642957625,1.8557233136650915,-0.2251398050740009,-0.41983915693752494
-0.39723323192625765,-0.40475749386440973,0.8233058174234597,-0.32955736308636646,-0.7386314412024247
-0.700820162161741,-0.3521324073589246,1.6968898527048406,-0.32006485781251504,-0.6736601876158284
-0.5123814484411728,-0.09449828820598438,1.1409727393439617,-0.08512535228469248,-0.740364007964734
-0.8206543371905234,-0.41528251116550674,1.2203894698240874,-0.2939604683094237,-0.9014927168594931
-0.5244912288702678,-0.7369819530207767,1.8557233136650915,-0.8492720268297316,-0.40597862283905106
-0.26307792525958873,-0.21347674465316815,1.8557233136650915,-0.2607366998509437,-0.5454502472049447
-0.18941886951913767,-0.14071684244123653,1.8557233136650915,-0.22039355243707517,-0.4822115603806575
0.23237004794816324,-0.06612650243780979,1.8557233136650915,-0.2915873419909608,-0.3678621540682478
-0.3428445224338442,-0.2006636801127022,1.8557233136650915,-0.3343036157232922,-0.4362985411794627
0.002020963699075531,-1.1415087049412014,0.34680543454270646,-1.202867848280697,0.15710557491145127
0.71691921876973,-0.6651372697045926,1.617473122224715,-0.7899438688681603,-0.28296638271509517
-0.07632405055524277,-0.7168471373143303,1.8557233136650915,-0.8184213846897145,-0.34620506953938235
0.3781086228513573,-0.39835096159417677,1.2998062003042128,-0.4885568264233777,-0.37565870449863936
0.7300820235839632,-0.9241442172011542,0.8233058174234597,-1.0509877638990741,0.3996649216347446
1.6934413823280912,-0.56080231558937,0.9821392783837107,-0.7234963319512003,0.29311206575272647
0.05267143662424639,-0.24139092097346895,1.3792229307843384,-0.35803487890792074,0.01070368349632068
-0.48426569735797,-0.6440872351023986,1.4586396612644639,-0.6997650687665717,-0.07592465461914122
-0.634163718582462,-0.7699298332676892,1.6968898527048406,-0.7614663530466059,-0.29509435005125983
0.828434501155917,-0.4546369236826521,0.6644723564632086,-0.6546756687157775,1.1247441116611607
1.27028353316011,-0.5864284446703019,0.426222165022832,-0.8136751320527887,0.9644816861475561
1.5171651002558748,-0.14620815581572194,-0.44736187025854884,-0.4790643211495263,0.6838058706534597
1.6848592335892107,-0.08122761421764466,-0.3679451397784233,-0.5241537212003206,0.7461782740965922
1.112909038801133,4.670131283055851,-0.5267786007386743,3.5837279360588807,1.421879311397195
-0.09670007240767635,-0.5090924479796324,1.0615560088638363,-0.6594219213527033,-0.42936827413022577
-0.5244912288702678,0.3155197770889258,0.10855524310232989,0.493917469420244,-0.6199506179842419
-0.23727882782369097,-0.2981344925098181,1.1409727393439617,-0.23225918402938944,-0.6078226506480773
-0.3015659665364078,-0.45509453313052595,1.6968898527048406,-0.5122880896080063,-0.3999146391709687
0.002020963699075531,-0.79784400958799,1.617473122224715,-0.8563914057851202,-0.5740375987830472
0.15997462146987843,-0.907670277077698,1.8557233136650915,-0.9726745953898001,-0.54458396382379
0.4736705858026935,-0.7594048159665922,1.5380563917445895,-0.8160482583712516,-0.43803110794177197
-0.1565118574835537,-0.14300488968060546,1.2998062003042128,-0.3343036157232922,-0.26737328185431203
